,wine_type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,sulphates_level_medium,sulphates_level_minimum
1099,1,7.6,0.6174999999999999,0.0,1.9,12.0,0.99521,3.36,0.59,11.0,5.0,1,0
1100,1,8.2,0.635,0.1,2.1,60.0,0.9963799999999999,3.29,0.75,10.9,6.0,0,0
1101,1,7.55,0.6875,0.13,2.4,28.0,0.9936200000000001,3.3499999999999996,0.67,12.4,6.0,1,0
1102,1,7.5,0.755,0.0,1.9,12.0,0.99672,3.34,0.49,9.7,4.0,0,0
1103,1,6.6,0.63,0.0,2.25,28.5,0.9955799999999999,3.2,0.45,9.5,5.0,0,0
1104,1,7.2,0.53,0.0,2.1,29.0,0.99323,3.35,0.61,12.1,6.0,1,0
1105,1,5.7,0.6,0.0,1.4,18.0,0.9919100000000001,3.45,0.56,12.2,6.0,1,0
1106,1,7.6,0.6225,0.0,2.1,9.0,0.9947600000000001,3.5,0.585,12.149999999999999,6.0,0,0
1107,1,5.2,0.645,0.0,2.15,28.0,0.99444,3.78,0.61,12.5,6.0,1,0
1108,1,6.7,0.86,0.07,2.0,57.0,0.99598,3.6,0.74,11.7,6.0,0,0
1109,1,9.1,0.37,0.32,2.1,15.0,0.9957600000000001,3.3,0.8,11.2,6.0,0,0
1110,1,8.0,0.28,0.44,1.8,68.0,0.9950100000000001,3.36,0.66,11.2,5.0,1,0
1111,1,7.6,0.79,0.21,2.3,68.0,0.9955,3.3,0.44,9.2,5.0,0,0
1112,1,7.5,0.61,0.26,1.9,88.0,0.9961200000000001,3.3,0.53,9.8,5.0,1,0
1113,1,7.55,0.69,0.32,2.5,91.0,0.9958100000000001,3.29,0.62,10.1,5.0,1,0
1114,1,6.8,0.68,0.09,3.9,29.0,0.99524,3.295,0.52,11.1,5.0,1,0
1115,1,7.0,0.62,0.1,1.4,63.0,0.996,3.28,0.61,9.2,5.0,1,0
1116,1,6.5,0.51,0.15,3.0,27.0,0.99528,3.33,0.59,12.8,6.0,1,0
1117,1,8.0,0.565,0.21,1.9,41.0,0.9953200000000001,3.34,0.47,10.5,5.0,0,0
1118,1,7.0,0.36,0.21,2.3,65.0,0.9955799999999999,3.4,0.54,10.1,6.0,1,0
1119,1,7.0,0.36,0.21,2.4,69.0,0.99556,3.4,0.53,10.1,6.0,1,0
1120,1,7.5,0.63,0.27,2.0,91.0,0.99616,3.26,0.58,9.8,6.0,1,0
1121,1,5.4,0.74,0.0,2.1,46.0,0.99586,3.33,0.59,12.5,6.0,1,0
1122,1,9.9,0.44,0.46,2.2,41.0,0.9963799999999999,3.18,0.69,11.9,6.0,1,0
1123,1,9.1,0.76,0.68,1.7,64.0,0.9965200000000001,2.9,0.675,9.1,6.0,0,0
1124,1,9.7,0.66,0.34,2.6,88.0,0.9979600000000001,3.26,0.66,10.1,6.0,1,0
1125,1,9.1,0.74,0.0,1.2,46.0,0.9925799999999999,4.01,0.59,12.5,6.0,1,0
1126,1,9.1,0.34,0.42,1.8,18.0,0.99392,3.18,0.55,11.4,5.0,1,0
1127,1,9.1,0.36,0.39,1.8,55.0,0.99495,3.18,0.595,11.0,7.0,0,0
1128,1,6.7,0.46,0.24,1.8,34.0,0.9948,3.39,0.6,10.6,6.0,1,0
1129,1,6.5,0.52,0.11,1.8,38.0,0.9955,3.34,0.52,9.3,5.0,1,0
1130,1,7.4,0.6,0.26,2.1,91.0,0.99616,3.29,0.56,9.8,6.0,1,0
1131,1,7.8,0.87,0.26,1.9500000000000002,67.0,0.9966799999999999,3.26,0.46,9.2,5.0,0,0
1132,1,8.4,0.39,0.24,1.7,25.0,0.9958100000000001,3.09,0.43,9.7,6.0,0,0
1133,1,9.1,0.775,0.22,2.2,48.0,0.9976,3.18,0.51,9.6,5.0,1,0
1134,1,7.2,0.835,0.0,2.0,11.0,0.99608,3.39,0.52,10.0,5.0,1,0
1135,1,6.6,0.58,0.02,2.4,40.0,0.99387,3.38,0.66,9.8,5.0,1,0
1136,1,6.0,0.5,0.0,1.4,26.0,0.9944799999999999,3.36,0.45,9.5,5.0,0,0
1137,1,7.5,0.51,0.02,1.7,31.0,0.9953799999999999,3.36,0.54,10.5,6.0,1,0
1138,1,7.6,0.54,0.02,1.7,31.0,0.9958899999999999,3.37,0.51,10.4,6.0,1,0
1139,1,7.8999999999999995,0.42,0.48,2.6,29.5,0.99601,3.09,0.53,11.0,6.0,1,0
1140,1,8.2,0.44,0.24,2.3,28.0,0.99613,3.25,0.53,10.2,6.0,1,0
1141,1,6.1,0.59,0.01,2.1,13.0,0.99472,3.52,0.56,11.4,5.0,1,0
1142,1,7.2,0.655,0.03,1.8,12.0,0.99587,3.34,0.525,9.5,5.0,0,0
1143,1,6.9,0.57,0.0,2.05,41.0,0.99518,3.41,0.52,10.8,5.0,1,0
1144,1,7.2,0.6,0.02,2.0,73.0,0.99654,3.34,0.57,10.0,5.0,1,0
1145,1,7.2,0.62,0.01,2.3,46.0,0.9933200000000001,3.32,0.51,11.8,5.0,1,0
1146,1,7.6,0.645,0.03,1.9,57.0,0.9969,3.37,0.46,10.3,5.0,0,0
1147,1,7.2,0.58,0.03,2.3,28.0,0.9956799999999999,3.35,0.52,10.0,5.0,1,0
1148,1,6.1,0.32,0.25,1.8,32.0,0.99464,3.36,0.44,10.1,5.0,0,0
1149,1,6.1,0.34,0.25,1.8,28.0,0.99464,3.36,0.44,10.1,5.0,0,0
1150,1,7.3,0.43,0.24,2.5,67.0,0.9964799999999999,3.36,0.59,11.1,5.0,1,0
1151,1,7.4,0.64,0.17,2.15,98.0,0.99736,3.28,0.5,9.5,5.0,0,0
1152,1,11.6,0.475,0.4,1.4,28.0,0.9970399999999999,3.07,0.65,10.0333333333333,6.0,1,0
1153,1,9.2,0.54,0.31,2.3,38.0,0.9969899999999999,3.24,0.56,10.9,5.0,1,0
1154,1,8.3,0.85,0.14,2.5,54.0,0.99724,3.36,0.54,10.1,5.0,1,0
1155,1,8.0,0.83,0.27,2.0,63.0,0.9965200000000001,3.29,0.48,9.8,4.0,0,0
1156,1,7.2,0.605,0.02,1.9,31.0,0.99681,3.46,0.53,9.95,6.0,1,0
1157,1,7.8,0.5,0.09,2.2,42.0,0.9971,3.18,0.62,9.5,5.0,1,0
1158,1,7.3,0.74,0.08,1.7,45.0,0.9957600000000001,3.24,0.5,9.8,5.0,0,0
1159,1,6.9,0.54,0.3,2.2,105.0,0.99725,3.25,0.56,9.8,6.0,0,0
1160,1,8.0,0.77,0.32,2.1,74.0,0.99656,3.27,0.5,9.8,6.0,0,0
1161,1,6.6,0.61,0.0,1.6,8.0,0.9963949999999999,3.33,0.37,10.4,4.0,0,0
1162,1,8.7,0.78,0.51,1.7,66.0,0.99623,3.0,1.17,9.2,5.0,0,0
1163,1,7.5,0.58,0.56,3.1,14.0,0.9947600000000001,3.21,1.03,11.6,6.0,0,0
1164,1,7.7,0.75,0.27,3.8,89.0,0.99664,3.24,0.45,9.3,5.0,0,0
1165,1,6.8,0.815,0.0,1.2,29.0,0.99471,3.32,0.51,9.8,3.0,1,0
1166,1,7.2,0.56,0.26,2.0,100.0,0.9958600000000001,3.26,0.52,9.9,5.0,1,0
1167,1,8.2,0.885,0.2,1.4,31.0,0.9946,3.11,0.46,10.0,5.0,0,0
1168,1,5.2,0.49,0.26,2.3,74.0,0.9953,3.275,0.62,9.95,6.0,1,0
1169,1,7.2,0.45,0.15,2.0,28.0,0.9960899999999999,3.29,0.51,9.9,6.0,1,0
1170,1,7.5,0.57,0.02,2.6,35.0,0.9955700000000001,3.36,0.62,10.8,6.0,1,0
1171,1,6.8,0.83,0.09,1.8,25.0,0.99534,3.38,0.45,9.6,5.0,0,0
1172,1,8.0,0.6,0.22,2.1,105.0,0.99613,3.3,0.49,9.9,5.0,0,0
1173,1,7.1,0.755,0.15,1.8,84.0,0.99593,3.19,0.5,9.5,5.0,0,0
1174,1,8.0,0.81,0.25,1.9500000000000002,85.0,0.996115,3.19,0.42,9.2,5.0,0,0
1175,1,7.4,0.64,0.07,1.8,23.0,0.9961,3.3,0.58,9.6,5.0,1,0
1176,1,6.6,0.64,0.31,6.1,49.0,0.99718,3.35,0.68,10.3,5.0,1,0
1177,1,6.7,0.48,0.02,2.2,41.0,0.99524,3.1,0.53,9.7,5.0,1,0
1178,1,6.0,0.49,0.0,2.3,33.0,0.99292,3.58,0.59,12.5,5.0,1,0
1179,1,8.0,0.64,0.04,2.4,33.0,0.9961200000000001,3.37,0.58,11.0,5.0,1,0
1180,1,7.1,0.62,0.06,1.3,12.0,0.9942,3.17,0.48,9.8,5.0,0,0
1181,1,8.0,0.52,0.25,2.0,59.0,0.9961200000000001,3.3,0.48,10.2,5.0,0,0
1182,1,6.4,0.57,0.14,1.8,73.0,0.99669,3.32,0.48,9.2,5.0,0,0
1183,1,8.6,0.685,0.1,1.6,12.0,0.99745,3.31,0.65,9.55,5.0,1,0
1184,1,8.7,0.675,0.1,1.6,11.0,0.99745,3.31,0.65,9.55,5.0,1,0
1185,1,7.3,0.59,0.11,2.0,20.0,0.99584,3.28,0.635,9.9,5.0,1,0
1186,1,7.0,0.6,0.12,2.2,28.0,0.9966,3.52,0.62,10.2,7.0,1,0
1187,1,7.2,0.67,0.0,2.2,24.0,0.9956,3.42,0.72,10.05,6.0,0,0
1188,1,7.9,0.69,0.21,2.1,26.0,0.9962,3.25,0.51,9.9,5.0,1,0
1189,1,7.6,0.3,0.42,2.0,24.0,0.9963,3.44,0.82,11.9,6.0,0,0
1190,1,7.2,0.33,0.33,1.7,13.0,0.996,3.23,1.1,10.0,8.0,0,0
1191,1,8.0,0.315,0.39,2.6,46.0,0.9985,3.43,0.62,10.7,6.0,1,0
1192,1,7.7,0.28,0.3,2.0,34.0,0.9952,3.28,0.9,11.3,7.0,0,0
1193,1,8.2,0.24,0.34,2.35,22.0,0.9974,3.22,0.94,10.9,6.0,0,0
1194,1,7.9,0.28500000000000003,0.32,2.1,54.0,0.995,3.275,0.93,10.7,6.0,0,0
1195,1,8.1,0.29,0.36,2.2,53.0,0.995,3.27,1.01,12.4,6.0,0,0
1196,1,6.6,0.96,0.0,1.8,16.0,0.9936,3.5,0.44,11.9,6.0,0,0
1197,1,6.4,0.47,0.4,2.4,19.0,0.9963,3.56,0.73,10.6,6.0,0,0
1198,1,9.9,0.57,0.25,2.0,17.5,0.9963,3.04,0.9,10.1,5.0,0,0
1199,1,10.0,0.32,0.59,2.2,15.0,0.9964500000000001,3.2,0.78,9.6,5.0,0,0
1200,1,6.2,0.58,0.0,1.6,18.0,0.9966,3.56,0.84,9.4,5.0,0,0
1201,1,7.3,0.34,0.33,2.5,18.5,0.9952,3.35,0.77,9.7,5.0,0,0
1202,1,7.8,0.53,0.01,1.6,19.0,0.995,3.16,0.46,9.8,5.0,0,0
1203,1,7.7,0.64,0.21,2.2,133.0,0.9956,3.27,0.45,9.9,5.0,0,0
1204,1,7.5,0.4,0.18,1.6,58.0,0.9965,3.34,0.58,9.4,5.0,1,0
1205,1,7.0,0.54,0.0,2.1,55.0,0.9956,3.39,0.84,11.4,6.0,0,0
1206,1,6.4,0.53,0.09,1.85,31.0,0.9968,3.5,0.67,11.0,4.0,1,0
1207,1,8.3,0.26,0.37,1.4,23.0,0.9974,3.26,0.7,9.6,6.0,1,0
1208,1,7.7,0.23,0.37,1.8,27.0,0.9971,3.41,0.71,12.1,6.0,0,0
1209,1,7.6,0.41,0.33,2.5,23.0,0.9957,3.3,0.58,11.2,5.0,1,0
1210,1,7.8,0.64,0.35,1.9,55.0,0.9962,3.31,0.63,11.0,5.0,1,0
1211,1,7.9,0.18,0.4,2.2,67.0,0.996,3.33,0.625,11.3,5.0,0,0
1212,1,7.4,0.41,0.24,1.8,47.0,0.9956,3.37,0.62,10.4,5.0,1,0
1213,1,7.6,0.43,0.31,2.1,74.0,0.9958,3.26,0.54,9.9,6.0,1,0
1214,1,5.9,0.44,0.0,1.6,11.0,0.99555,3.48,0.85,10.25,6.0,0,0
1215,1,6.1,0.4,0.16,1.8,25.0,0.9955,3.42,0.74,10.1,6.0,0,0
1216,1,10.2,0.54,0.37,1.7000000000000002,95.0,1.00369,3.18,0.77,9.0,6.0,0,0
1217,1,10.0,0.38,0.38,1.6,90.0,0.9991399999999999,3.15,0.65,8.5,5.0,1,0
1218,1,6.8,0.915,0.29,4.8,39.0,0.99577,3.53,0.54,11.1,5.0,1,0
1219,1,7.0,0.59,0.0,1.7,8.0,0.996,3.41,0.47,10.3,5.0,0,0
1220,1,7.3,0.67,0.02,2.2,92.0,0.99566,3.32,0.68,11.066666666666698,6.0,1,0
1221,1,7.2,0.37,0.32,2.0,28.0,0.9947,3.23,0.73,11.3,7.0,0,0
1222,1,7.4,0.785,0.19,2.1,98.0,0.99713,3.16,0.7050000000000001,9.56666666666667,6.0,1,0
1223,1,6.9,0.63,0.02,1.9,30.0,0.9971200000000001,3.4,0.75,9.8,5.0,0,0
1224,1,6.9,0.58,0.2,1.75,22.0,0.9932200000000001,3.38,0.49,11.7,5.0,0,0
1225,1,7.3,0.67,0.02,2.2,92.0,0.99566,3.32,0.68,11.1,6.0,1,0
1226,1,7.4,0.785,0.19,2.05,98.0,0.99713,3.3499999999999996,0.52,9.6,6.0,1,0
1227,1,6.8,0.67,0.0,1.9,39.0,0.9970100000000001,3.4,0.74,9.7,5.0,0,0
1228,1,6.9,0.58,0.01,1.9,54.0,0.9968299999999999,3.4,0.73,9.7,5.0,0,0
1229,1,7.2,0.38,0.31,2.0,29.0,0.99692,3.23,0.76,11.3,8.0,0,0
1230,1,7.8,0.32,0.44,2.0,17.0,0.9973200000000001,3.33,0.78,11.0,7.0,0,0
1231,1,6.6,0.58,0.32,2.0,53.0,0.99374,3.35,0.76,11.6,7.0,0,0
1232,1,7.6,0.49,0.33,1.9,85.0,0.9970600000000001,3.41,0.58,10.95,5.0,1,0
1233,1,7.1,0.45,0.63,2.2,23.0,0.99974,3.21,0.69,10.9,6.0,1,0
1234,1,6.5,0.515,0.0,1.6,17.0,0.99467,3.5,0.63,10.9,6.0,1,0
1235,1,6.0,0.54,0.06,1.8,21.5,0.99236,3.3,0.5,10.55,6.0,0,0
1236,1,8.4,0.29,0.4,1.7,20.0,0.99603,3.39,0.6,10.5,5.0,1,0
1237,1,7.9,0.2,0.35,1.7,15.0,0.9945799999999999,3.32,0.8,10.525,7.0,0,0
1238,1,6.4,0.42,0.09,2.3,17.5,0.99724,3.41,0.68,10.4,6.0,1,0
1239,1,6.2,0.785,0.0,2.1,13.0,0.99664,3.385,0.61,10.0,4.0,1,0
1240,1,6.8,0.64,0.03,2.3,31.0,0.99545,3.36,0.58,10.4,6.0,1,0
1241,1,6.9,0.63,0.01,2.4,39.0,0.9952200000000001,3.34,0.53,10.8,6.0,1,0
1242,1,6.8,0.59,0.1,1.7,53.0,0.9958,3.41,0.67,9.7,5.0,1,0
1243,1,6.85,0.48,0.09,2.1,54.0,0.9972799999999999,3.3,0.65,10.0,7.0,1,0
1244,1,6.7,1.04,0.08,2.3,51.0,0.9964799999999999,3.52,0.57,9.85,4.0,1,0
1245,1,7.3,0.98,0.05,2.1,49.0,0.99705,3.31,0.55,9.7,3.0,1,0
1246,1,7.0,0.69,0.11,1.4,24.0,0.9957799999999999,3.37,0.47,9.7,5.0,0,0
1247,1,6.7,0.7,0.08,3.75,16.0,0.99617,3.43,0.52,12.6,5.0,1,0
1248,1,7.6,0.645,0.095,2.6,44.0,0.99656,3.38,0.53,11.1,5.0,0,0
1249,1,6.1,0.6,0.08,1.8,45.0,0.99336,3.38,0.54,11.0,5.0,1,0
1250,1,9.9,0.5,0.5,2.4000000000000004,82.0,1.00242,3.16,0.75,8.8,5.0,0,0
1251,1,5.3,0.47,0.11,2.2,89.0,0.99182,3.54,0.88,13.566666666666698,7.0,0,0
1252,1,5.3,0.47,0.11,2.2,89.0,0.99182,3.54,0.88,13.6,7.0,0,0
1253,1,7.1,0.875,0.05,2.6,14.0,0.99808,3.4,0.52,10.2,3.0,1,0
1254,1,8.2,0.28,0.08,3.0,22.0,0.99828,3.39,0.68,10.6,5.0,1,0
1255,1,5.6,0.62,0.03,1.5,13.0,0.9976349999999999,3.395,0.62,10.1,4.0,1,0
1256,1,7.2,0.58,0.54,2.1,9.0,0.9971899999999999,3.33,0.57,10.3,4.0,1,0
1257,1,8.1,0.33,0.44,1.5,12.0,0.9954200000000001,3.35,0.61,10.7,4.0,1,0
1258,1,6.8,0.91,0.06,2.0,11.0,0.99592,3.3600000000000003,0.64,10.9,4.0,1,0
1259,1,7.0,0.655,0.16,2.1,25.0,0.9960600000000001,3.37,0.55,9.7,5.0,1,0
1260,1,6.8,0.68,0.21,2.1,23.0,0.99546,3.38,0.6,10.3,5.0,1,0
1261,1,6.0,0.64,0.05,1.9,17.0,0.9949600000000001,3.52,0.59,10.6,5.0,0,0
1262,1,5.6,0.54,0.04,1.7,13.0,0.9942,3.72,0.58,11.4,5.0,1,0
1263,1,6.2,0.57,0.1,2.1,11.0,0.9944799999999999,3.44,0.76,10.8,6.0,0,0
1264,1,7.1,0.5549999999999999,0.08,1.8,18.0,0.99344,3.39,0.56,12.4,6.0,1,0
1265,1,6.2,0.65,0.06,1.6,18.0,0.9934799999999999,3.57,0.54,11.95,5.0,1,0
1266,1,7.7,0.54,0.26,1.9,23.0,0.99636,3.26,0.59,9.7,5.0,1,0
1267,1,6.4,0.31,0.09,1.4,28.0,0.99459,3.42,0.7,10.0,7.0,1,0
1268,1,7.0,0.43,0.02,1.9,28.0,0.99492,3.35,0.81,10.6,6.0,0,0
1269,1,6.9,0.74,0.03,2.3,16.0,0.99508,3.45,0.63,11.5,6.0,1,0
1270,1,6.6,0.895,0.04,2.3,13.0,0.99508,3.53,0.58,10.8,6.0,1,0
1271,1,7.5,0.725,0.04,1.5,15.0,0.99508,3.26,0.53,9.6,5.0,1,0
1272,1,7.8,0.82,0.29,4.3,64.0,0.9964200000000001,3.16,0.53,9.4,5.0,1,0
1273,1,7.3,0.585,0.18,2.4,60.0,0.9963799999999999,3.31,0.54,9.8,5.0,1,0
1274,1,7.4,0.44,0.39,2.5,14.0,0.99555,3.51,0.545,11.0,6.0,1,0
1275,1,7.5,0.38,0.57,2.3,12.0,0.99605,3.36,0.55,11.4,6.0,1,0
1276,1,6.7,0.76,0.02,1.8,12.0,0.996,3.55,0.63,9.95,6.0,1,0
1277,1,6.8,0.81,0.05,2.0,14.0,0.9956200000000001,3.51,0.66,10.8,6.0,1,0
1278,1,7.1,0.27,0.6,2.1,25.0,0.9981399999999999,3.38,0.72,10.6,6.0,0,0
1279,1,7.9,0.18,0.4,1.8,20.0,0.9941,3.28,0.7,11.1,6.0,1,0
1280,1,6.4,0.36,0.21,2.2,26.0,0.99661,3.47,0.77,9.7,6.0,0,0
1281,1,7.1,0.69,0.04,2.1,27.0,0.9971200000000001,3.44,0.67,9.8,5.0,1,0
1282,1,6.4,0.79,0.04,2.2,17.0,0.9958799999999999,3.53,0.65,10.4,6.0,1,0
1283,1,6.4,0.56,0.15,1.8,65.0,0.9929399999999999,3.33,0.6,10.5,6.0,1,0
1284,1,6.9,0.84,0.21,4.1,65.0,0.9984200000000001,3.53,0.72,9.23333333333333,6.0,0,0
1285,1,6.9,0.84,0.21,4.1,65.0,0.9984200000000001,3.53,0.72,9.25,6.0,0,0
1286,1,6.1,0.32,0.25,2.3,58.0,0.9963299999999999,3.42,0.97,10.6,6.0,0,0
1287,1,6.5,0.53,0.06,2.0,44.0,0.9948899999999999,3.38,0.83,10.3,6.0,0,0
1288,1,7.4,0.47,0.46,2.2,20.0,0.9964700000000001,3.32,0.63,10.5,5.0,1,0
1289,1,6.6,0.505,0.08,2.6,27.0,0.99665,3.44,0.58,10.2,5.0,1,0
1290,1,6.9,0.48,0.2,1.9,23.0,0.99585,3.39,0.59,10.3,5.0,0,0
1291,1,6.8,0.48,0.25,2.0,61.0,0.9953,3.34,0.6,10.4,5.0,1,0
1292,1,6.75,0.48,0.19,2.0,47.0,0.9952200000000001,3.39,0.78,10.0,6.0,0,0
1293,1,6.7,0.48,0.08,2.1,34.0,0.9955200000000001,3.33,0.64,9.7,5.0,1,0
1294,1,6.8,0.47,0.08,2.2,38.0,0.9955299999999999,3.3,0.65,9.6,6.0,1,0
1295,1,7.1,0.53,0.07,2.1500000000000004,24.0,0.9951,3.29,0.66,10.8,6.0,1,0
1296,1,7.1,0.29,0.08,2.2,59.0,0.9971399999999999,3.31,0.67,10.1,6.0,1,0
1297,1,7.1,0.69,0.08,2.1,52.0,0.99608,3.42,0.6,10.2,6.0,1,0
1298,1,6.6,0.44,0.09,2.2,18.0,0.99444,3.42,0.69,10.2,6.0,1,0
1299,1,6.1,0.705,0.1,2.1500000000000004,28.0,0.99631,3.6,0.66,10.2,6.0,1,0
1300,1,7.2,0.53,0.13,2.0,22.0,0.9957299999999999,3.21,0.68,9.9,6.0,1,0
1301,1,8.0,0.39,0.135,1.9,28.5,0.9971700000000001,3.39,0.61,9.0,5.0,1,0
1302,1,6.6,0.56,0.14,2.4,29.0,0.99397,3.42,0.62,11.7,7.0,1,0
1303,1,7.0,0.55,0.13,2.2,35.0,0.9959,3.36,0.59,9.7,6.0,1,0
1304,1,6.1,0.53,0.08,1.9,45.0,0.9952799999999999,3.6,0.68,10.3,6.0,1,0
1305,1,5.4,0.58,0.08,1.9,31.0,0.99484,3.5,0.64,10.2,6.0,1,0
1306,1,6.2,0.64,0.09,1.9,26.0,0.9953799999999999,3.57,0.63,10.25,5.0,1,0
1307,1,7.2,0.39,0.08499999999999999,1.8,31.5,0.9971399999999999,3.46,0.635,9.9,5.0,0,0
1308,1,6.2,0.52,0.08,2.35,32.0,0.99646,3.56,0.63,11.6,6.0,1,0
1309,1,7.4,0.25,0.29,2.2,49.0,0.99666,3.4,0.76,10.9,7.0,0,0
1310,1,6.7,0.855,0.02,1.9,38.0,0.99472,3.3,0.56,10.75,6.0,1,0
1311,1,11.1,0.44,0.42,2.2,19.0,0.9975799999999999,3.25,0.57,10.4,6.0,1,0
1312,1,8.4,0.37,0.43,2.3,19.0,0.9955,3.17,0.605,11.2,6.0,0,0
1313,1,6.5,0.63,0.33,1.8,28.0,0.99531,3.36,0.64,10.1,6.0,1,0
1314,1,7.0,0.57,0.02,2.0,26.0,0.99575,3.36,0.61,10.2,5.0,1,0
1315,1,6.3,0.6,0.1,1.6,26.0,0.99306,3.55,0.51,10.3,5.0,1,0
1316,1,7.2,0.4,0.5,2.0,26.0,0.9978299999999999,3.1,0.58,10.4,5.0,1,0
1317,1,7.4,0.36,0.3,1.8,24.0,0.99419,3.24,0.7,11.4,5.0,1,0
1318,1,7.1,0.68,0.0,2.3,26.0,0.9978299999999999,3.45,0.53,9.5,5.0,1,0
1319,1,7.1,0.67,0.0,2.3,27.0,0.9976799999999999,3.44,0.54,9.4,5.0,1,0
1320,1,7.1,0.68,0.0,2.3,27.5,0.997665,3.51,0.66,9.45,5.0,1,0
1321,1,7.3,0.735,0.0,2.2,28.0,0.99765,3.41,0.6,9.4,5.0,1,0
1322,1,6.6,0.855,0.02,2.4,23.0,0.9962700000000001,3.54,0.6,11.0,6.0,1,0
1323,1,7.0,0.56,0.03,2.2,24.0,0.9951399999999999,3.44,0.68,10.55,7.0,1,0
1324,1,6.6,0.88,0.04,2.2,20.0,0.99636,3.53,0.56,9.9,5.0,1,0
1325,1,6.9,0.63,0.33,2.1,115.0,0.99787,3.22,0.56,9.5,5.0,1,0
1326,1,7.8,0.6,0.26,2.0,131.0,0.9962200000000001,3.21,0.52,9.9,5.0,1,0
1327,1,7.2,0.695,0.13,2.0,20.0,0.99546,3.29,0.54,10.1,5.0,1,0
1328,1,6.7,0.67,0.02,1.9,42.0,0.9948899999999999,3.39,0.82,10.9,6.0,0,0
1329,1,6.7,0.615,0.13,2.1,52.0,0.9949399999999999,3.34,0.71,11.2,6.0,0,0
1330,1,7.0,0.56,0.13,1.6,42.0,0.99629,3.34,0.59,11.05,6.0,1,0
1331,1,6.2,0.51,0.14,1.9,34.0,0.9939600000000001,3.355,0.57,11.5,6.0,1,0
1332,1,6.4,0.36,0.14,2.2,35.0,0.9934,3.37,0.62,12.4,6.0,0,0
1333,1,6.4,0.38,0.14,2.2,25.0,0.9951399999999999,3.44,0.65,11.1,6.0,1,0
1334,1,6.4,0.69,0.32,2.2,42.5,0.9963200000000001,3.33,0.51,9.5,6.0,1,0
1335,1,6.0,0.58,0.2,2.4,50.0,0.99467,3.58,0.67,12.5,6.0,1,0
1336,1,5.6,0.31,0.78,2.3,92.0,0.99677,3.39,0.48,10.5,6.0,0,0
1337,1,7.5,0.52,0.4,2.2,20.0,0.99474,3.26,0.64,11.8,6.0,1,0
1338,1,8.0,0.3,0.63,1.6,29.0,0.9958799999999999,3.3,0.78,10.8,6.0,0,0
1339,1,6.2,0.7,0.15,2.0,27.0,0.9962200000000001,3.54,0.6,11.9,6.0,1,0
1340,1,6.8,0.67,0.15,1.8,20.0,0.9954,3.42,0.67,11.3,6.0,1,0
1341,1,6.2,0.56,0.09,1.7,32.0,0.9940200000000001,3.54,0.6,11.3,6.0,1,0
1342,1,7.4,0.35,0.125,2.4,26.0,0.9947,3.36,0.6,11.9,6.0,1,0
1343,1,6.1,0.715,0.1,2.6,27.0,0.9936200000000001,3.57,0.6,11.9,5.0,0,0
1344,1,6.2,0.46,0.29,2.1,30.5,0.9957799999999999,3.33,0.62,11.75,5.0,1,0
1345,1,6.7,0.32,0.44,2.4,34.0,0.99484,3.29,0.8,11.6,7.0,0,0
1346,1,7.2,0.39,0.44,2.6,48.0,0.9949399999999999,3.3,0.84,11.5,6.0,0,0
1347,1,7.5,0.31,0.41,2.4,60.0,0.99492,3.34,0.85,11.4,6.0,0,0
1348,1,7.2,0.61,0.37,2.45,28.0,0.9948299999999999,3.32,0.66,10.9,6.0,1,0
1349,1,7.2,0.66,0.33,2.5,102.0,0.9941399999999999,3.27,0.78,12.8,6.0,0,0
1350,1,6.6,0.725,0.2,2.15,79.0,0.9977,3.29,0.54,9.2,6.0,1,0
1351,1,6.3,0.55,0.15,1.8,35.0,0.9931399999999999,3.32,0.82,11.6,6.0,0,0
1352,1,6.3,0.74,0.09,1.7,26.0,0.9940200000000001,3.37,0.56,11.6,6.0,1,0
1353,1,6.3,0.51,0.13,1.85,40.0,0.99574,3.42,0.75,11.0,6.0,0,0
1354,1,6.8,0.62,0.08,1.9,38.0,0.99651,3.42,0.82,9.5,6.0,0,0
1355,1,6.2,0.6,0.08,2.0,44.0,0.9949,3.45,0.755,10.5,6.0,1,0
1356,1,5.9,0.55,0.1,2.2,51.0,0.9951200000000001,3.52,0.76,11.2,6.0,0,0
1357,1,5.9,0.645,0.12,2.0,44.0,0.9954700000000001,3.57,0.71,10.2,5.0,0,0
1358,1,6.0,0.31,0.47,3.6,42.0,0.99549,3.39,0.66,11.0,6.0,1,0
1359,0,7.0,0.27,0.36,2.8,170.0,0.99548,3.0,0.45,8.8,6.0,0,0
1360,0,6.3,0.3,0.34,1.6,132.0,0.9940000000000001,3.3,0.49,9.5,6.0,0,0
1361,0,8.1,0.28,0.4,6.9,97.0,0.9951,3.26,0.44,10.1,6.0,0,0
1362,0,7.2,0.23,0.32,8.5,186.0,0.9956,3.19,0.4,9.9,6.0,0,0
1363,0,6.2,0.32,0.16,7.0,136.0,0.9949,3.18,0.47,9.6,6.0,0,0
1364,0,8.1,0.22,0.43,1.5,129.0,0.9938,3.22,0.45,11.0,6.0,0,0
1365,0,8.1,0.27,0.41,1.45,63.0,0.9942500000000001,2.99,0.56,12.0,5.0,1,0
1366,0,8.1,0.23,0.4,1.475,109.0,0.9947,3.14,0.53,9.7,5.0,1,0
